날짜,계절,휴일유무,출근길유무,날씨,온도,체감온도,습도,풍속,비회원대여,회원대여,합계대여,카테고리
2012-08-19 11:00:00,가을,예,예,비,26.24 도,29.55 도,78,11.0014,83,189,272,많음
2012-08-19 12:00:00,가을,예,예,비,26.24 도,30.30 도,73,0.0,112,186,298,많음
2012-08-19 13:00:00,가을,예,예,비,26.24 도,28.79 도,83,8.9981,50,112,162,보통
2012-08-19 14:00:00,가을,예,예,비,26.24 도,30.30 도,73,0.0,41,108,149,적음
2012-08-19 15:00:00,가을,예,예,흐림,26.24 도,30.30 도,65,0.0,89,187,276,많음
2012-08-19 16:00:00,가을,예,예,흐림,27.06 도,31.06 도,65,0.0,97,259,356,
2012-08-19 17:00:00,가을,예,예,흐림,26.24 도,29.55 도,78,7.0015,76,267,343,매우많음
2012-08-19 18:00:00,가을,예,예,흐림,26.24 도,29.55 도,78,7.0015,86,291,377,
2012-08-19 19:00:00,가을,예,예,흐림,26.24 도,30.30 도,73,8.9981,72,269,341,매우많음
2012-08-19 20:00:00,가을,예,예,흐림,26.24 도,30.30 도,73,12.998,61,213,274,많음
2012-08-19 21:00:00,가을,예,예,비,25.42 도,29.55 도,78,6.0032,36,154,190,보통
2012-08-19 22:00:00,가을,예,예,흐림,25.42 도,29.55 도,78,11.0014,6,50,56,적음
2012-08-19 23:00:00,가을,예,예,흐림,25.42 도,29.55 도,73,0.0,7,39,46,매우적음
2012-09-01 00:00:00,가을,예,예,맑음,30.34 도,34.09 도,62,7.0015,22,146,168,보통
2012-09-01 01:00:00,가을,예,예,맑음,29.52 도,34.85 도,74,8.9981,11,68,79,적음
2012-09-01 02:00:00,가을,예,예,맑음,28.70 도,32.58 도,70,11.0014,8,61,69,적음
2012-09-01 03:00:00,가을,예,예,맑음,28.70 도,32.58 도,70,7.0015,6,29,35,매우적음
2012-09-01 04:00:00,가을,예,예,맑음,28.70 도,32.58 도,70,0.0,3,9,12,매우적음
2012-09-01 05:00:00,가을,예,예,맑음,27.88 도,31.82 도,79,0.0,2,20,22,매우적음
2012-09-01 06:00:00,가을,예,예,맑음,27.88 도,31.82 도,79,0.0,13,23,36,매우적음
2012-09-01 07:00:00,가을,예,예,흐림,30.34 도,34.09 도,58,8.9981,8,58,66,적음
2012-09-01 08:00:00,가을,예,예,흐림,31.16 도,35.60 도,58,16.9979,28,134,162,보통
2012-09-01 09:00:00,가을,예,예,흐림,31.16 도,35.60 도,58,12.998,62,175,237,보통
2012-09-01 10:00:00,가을,예,예,흐림,31.98 도,36.37 도,55,12.998,128,289,417,
2012-09-01 11:00:00,가을,예,예,흐림,32.80 도,37.88 도,55,15.0013,219,273,492,
2012-09-01 12:00:00,가을,예,예,흐림,32.80 도,37.88 도,55,11.0014,187,284,471,
2012-09-01 13:00:00,가을,예,예,흐림,33.62 도,38.63 도,52,6.0032,237,267,504,
2012-09-01 14:00:00,가을,예,예,흐림,35.26 도,39.40 도,44,11.0014,240,274,514,
2012-09-01 15:00:00,가을,예,예,흐림,35.26 도,39.40 도,44,19.0012,257,306,563,
2012-09-01 16:00:00,가을,예,예,흐림,34.44 도,39.40 도,49,11.0014,209,253,462,
2012-09-01 17:00:00,가을,예,예,흐림,33.62 도,38.63 도,52,0.0,205,258,463,
2012-09-01 18:00:00,가을,예,예,흐림,33.62 도,38.63 도,52,0.0,184,258,442,
2012-09-01 19:00:00,가을,예,예,비,31.98 도,37.12 도,62,0.0,157,235,392,
2012-09-01 20:00:00,가을,예,예,비,31.16 도,36.37 도,67,16.9979,67,140,207,보통
2012-09-01 21:00:00,가을,예,예,비,26.24 도,28.79 도,89,0.0,21,83,104,적음
2012-09-01 22:00:00,가을,예,예,흐림,27.06 도,29.55 도,89,0.0,21,57,78,적음
2012-09-01 23:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,6.0032,57,88,145,적음
2012-09-02 00:00:00,가을,예,예,흐림,27.06 도,29.55 도,89,6.0032,27,72,99,적음
2012-09-02 01:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,0.0,15,58,73,적음
2012-09-02 02:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,0.0,28,56,84,적음
2012-09-02 03:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,6.0032,9,33,42,매우적음
2012-09-02 04:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,0.0,7,15,22,매우적음
2012-09-02 05:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,0.0,2,10,12,매우적음
2012-09-02 06:00:00,가을,예,예,흐림,27.06 도,29.55 도,89,0.0,2,13,15,매우적음
2012-09-02 07:00:00,가을,예,예,맑음,27.06 도,29.55 도,94,6.0032,13,29,42,매우적음
2012-09-02 08:00:00,가을,예,예,맑음,27.88 도,31.82 도,89,6.0032,30,99,129,적음
2012-09-02 09:00:00,가을,예,예,흐림,28.70 도,33.34 도,84,0.0,88,144,232,보통
2012-09-02 10:00:00,가을,예,예,흐림,29.52 도,34.85 도,79,0.0,158,230,388,
2012-09-02 11:00:00,가을,예,예,흐림,30.34 도,34.85 도,70,0.0,226,263,489,
2012-09-02 12:00:00,가을,예,예,비,30.34 도,34.85 도,70,0.0,248,297,545,
2012-09-02 13:00:00,가을,예,예,비,29.52 도,34.85 도,74,6.0032,263,230,493,
2012-09-02 14:00:00,가을,예,예,비,29.52 도,34.85 도,79,6.0032,249,208,457,
2012-09-02 15:00:00,가을,예,예,비,30.34 도,35.60 도,74,8.9981,179,176,355,
2012-09-02 16:00:00,가을,예,예,맑음,30.34 도,34.85 도,70,0.0,222,252,474,
2012-09-02 17:00:00,가을,예,예,맑음,31.16 도,36.37 도,66,6.0032,219,284,503,
2012-09-02 18:00:00,가을,예,예,맑음,30.34 도,35.60 도,74,0.0,227,273,500,
2012-09-02 19:00:00,가을,예,예,흐림,28.70 도,33.34 도,84,15.0013,140,152,292,많음
2012-09-02 20:00:00,가을,예,예,흐림,28.70 도,33.34 도,84,11.0014,63,41,104,적음
2012-09-02 21:00:00,가을,예,예,맑음,28.70 도,32.58 도,70,11.0014,79,92,171,보통
2012-09-02 22:00:00,가을,예,예,비,27.88 도,31.82 도,83,8.9981,66,100,166,보통
2012-09-02 23:00:00,가을,예,예,비,27.06 도,29.55 도,89,6.0032,53,70,123,적음
2012-09-03 00:00:00,가을,아니오,예,흐림,27.06 도,29.55 도,94,0.0,42,62,104,적음
2012-09-03 01:00:00,가을,아니오,예,흐림,27.88 도,31.82 도,89,11.0014,18,37,55,적음
2012-09-03 02:00:00,가을,아니오,예,맑음,27.06 도,29.55 도,89,7.0015,10,30,40,매우적음
2012-09-03 03:00:00,가을,아니오,예,맑음,27.06 도,29.55 도,89,8.9981,6,22,28,매우적음
2012-09-03 04:00:00,가을,아니오,예,맑음,27.06 도,29.55 도,89,6.0032,6,5,11,매우적음
2012-09-03 05:00:00,가을,아니오,예,맑음,27.06 도,29.55 도,89,0.0,1,3,4,매우적음
2012-09-03 06:00:00,가을,아니오,예,맑음,27.06 도,29.55 도,94,0.0,3,12,15,매우적음
2012-09-03 07:00:00,가을,아니오,예,맑음,27.88 도,31.82 도,85,0.0,6,37,43,매우적음
2012-09-03 08:00:00,가을,아니오,예,흐림,28.70 도,33.34 도,84,7.0015,36,91,127,적음
2012-09-03 09:00:00,가을,아니오,예,흐림,28.70 도,33.34 도,84,8.9981,71,158,229,보통
2012-09-03 10:00:00,가을,아니오,예,흐림,30.34 도,35.60 도,74,15.0013,135,224,359,
2012-09-03 11:00:00,가을,아니오,예,흐림,30.34 도,34.85 도,70,19.0012,187,272,459,
2012-09-03 12:00:00,가을,아니오,예,흐림,31.16 도,35.60 도,62,19.9995,191,352,543,
2012-09-03 13:00:00,가을,아니오,예,흐림,31.16 도,36.37 도,66,16.9979,209,357,566,
2012-09-03 14:00:00,가을,아니오,예,맑음,30.34 도,34.85 도,70,19.9995,163,349,512,
2012-09-03 15:00:00,가을,아니오,예,맑음,30.34 도,34.85 도,70,15.0013,168,281,449,
2012-09-03 16:00:00,가을,아니오,예,맑음,30.34 도,34.85 도,70,15.0013,165,335,500,
2012-09-03 17:00:00,가을,아니오,예,맑음,30.34 도,34.85 도,70,8.9981,181,317,498,
2012-09-03 18:00:00,가을,아니오,예,맑음,30.34 도,34.85 도,66,11.0014,145,337,482,
2012-09-03 19:00:00,가을,아니오,예,맑음,29.52 도,34.85 도,74,12.998,73,301,374,
2012-09-03 20:00:00,가을,아니오,예,맑음,29.52 도,34.09 도,76,7.0015,78,183,261,많음
2012-09-03 21:00:00,가을,아니오,예,맑음,29.52 도,34.09 도,76,7.0015,42,142,184,보통
2012-09-03 22:00:00,가을,아니오,예,흐림,28.70 도,33.34 도,84,8.9981,17,104,121,적음
2012-09-03 23:00:00,가을,아니오,예,흐림,28.70 도,33.34 도,84,16.9979,12,58,70,적음
2012-09-04 00:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,84,16.9979,10,19,29,매우적음
2012-09-04 01:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,82,8.9981,15,9,24,매우적음
2012-09-04 02:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,82,8.9981,1,4,5,매우적음
2012-09-04 03:00:00,가을,예,아니오,흐림,27.06 도,29.55 도,89,6.0032,1,9,10,매우적음
2012-09-04 04:00:00,가을,예,아니오,흐림,27.06 도,29.55 도,89,0.0,0,8,8,매우적음
2012-09-04 05:00:00,가을,예,아니오,흐림,27.06 도,29.55 도,89,0.0,1,37,38,매우적음
2012-09-04 06:00:00,가을,예,아니오,흐림,27.88 도,31.82 도,89,7.0015,7,165,172,보통
2012-09-04 07:00:00,가을,예,아니오,흐림,27.88 도,31.82 도,89,7.0015,13,480,493,
2012-09-04 08:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,84,11.0014,15,617,632,
2012-09-04 09:00:00,가을,예,아니오,흐림,29.52 도,34.85 도,79,15.0013,30,293,323,매우많음
2012-09-04 10:00:00,가을,예,아니오,흐림,29.52 도,34.85 도,74,16.9979,42,130,172,보통
2012-09-04 11:00:00,가을,예,아니오,흐림,30.34 도,34.85 도,70,19.0012,39,159,198,보통
2012-09-04 12:00:00,가을,예,아니오,맑음,31.16 도,36.37 도,70,19.0012,54,233,287,많음
2012-09-04 13:00:00,가을,예,아니오,맑음,32.80 도,37.88 도,55,30.0026,72,203,275,많음
2012-09-04 14:00:00,가을,예,아니오,맑음,32.80 도,37.88 도,55,27.9993,72,202,274,많음
2012-09-04 15:00:00,가을,예,아니오,맑음,32.80 도,38.63 도,59,31.0009,68,224,292,많음
2012-09-04 16:00:00,가을,예,아니오,맑음,31.16 도,36.37 도,70,27.9993,61,397,458,
2012-09-04 17:00:00,가을,예,아니오,맑음,31.16 도,36.37 도,70,23.9994,110,746,856,
2012-09-04 18:00:00,가을,예,아니오,맑음,31.16 도,37.12 도,75,15.0013,94,745,839,
2012-09-04 19:00:00,가을,예,아니오,맑음,31.16 도,36.37 도,70,15.0013,50,502,552,
2012-09-04 20:00:00,가을,예,아니오,맑음,30.34 도,34.85 도,70,16.9979,47,338,385,
2012-09-04 21:00:00,가을,예,아니오,맑음,30.34 도,35.60 도,74,16.9979,28,240,268,많음
2012-09-04 22:00:00,가을,예,아니오,맑음,30.34 도,34.85 도,70,19.0012,25,154,179,보통
2012-09-04 23:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,74,19.9995,12,83,95,적음
2012-09-05 00:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,74,16.9979,10,27,37,매우적음
2012-09-05 01:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,84,12.998,2,11,13,매우적음
2012-09-05 02:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,84,12.998,0,9,9,매우적음
2012-09-05 03:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,19.0012,0,4,4,매우적음
2012-09-05 04:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,19.0012,2,3,5,매우적음
2012-09-05 05:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,79,19.9995,1,39,40,매우적음
2012-09-05 06:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,19.0012,7,203,210,보통
2012-09-05 07:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,79,16.9979,11,489,500,
2012-09-05 08:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,74,12.998,33,692,725,
2012-09-05 09:00:00,가을,예,아니오,맑음,30.34 도,34.85 도,70,16.9979,27,263,290,많음
2012-09-05 10:00:00,가을,예,아니오,흐림,31.16 도,36.37 도,70,11.0014,54,181,235,보통
2012-09-05 11:00:00,가을,예,아니오,흐림,31.98 도,37.12 도,62,11.0014,61,156,217,보통
2012-09-05 12:00:00,가을,예,아니오,맑음,31.98 도,38.63 도,70,7.0015,49,217,266,많음
2012-09-05 13:00:00,가을,예,아니오,맑음,32.80 도,39.40 도,63,11.0014,50,184,234,보통
2012-09-05 14:00:00,가을,예,아니오,맑음,33.62 도,39.40 도,56,7.0015,34,177,211,보통
2012-09-05 15:00:00,가을,예,아니오,맑음,31.98 도,38.63 도,70,12.998,41,204,245,보통
2012-09-05 16:00:00,가을,예,아니오,맑음,31.16 도,36.37 도,70,16.9979,86,344,430,
2012-09-05 17:00:00,가을,예,아니오,맑음,31.16 도,36.37 도,66,16.9979,83,780,863,
2012-09-05 18:00:00,가을,예,아니오,맑음,31.16 도,37.12 도,75,12.998,82,757,839,
2012-09-05 19:00:00,가을,예,아니오,맑음,30.34 도,34.85 도,70,11.0014,64,598,662,
2012-09-05 20:00:00,가을,예,아니오,맑음,29.52 도,35.60 도,84,11.0014,55,357,412,
2012-09-05 21:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,79,0.0,18,278,296,많음
2012-09-05 22:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,79,0.0,38,181,219,보통
2012-09-05 23:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,84,6.0032,24,126,150,적음
2012-09-06 00:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,84,6.0032,30,35,65,적음
2012-09-06 01:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,84,0.0,2,16,18,매우적음
2012-09-06 02:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,79,0.0,1,7,8,매우적음
2012-09-06 03:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,84,7.0015,0,9,9,매우적음
2012-09-06 04:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,84,6.0032,0,8,8,매우적음
2012-09-06 05:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,84,12.998,3,35,38,매우적음
2012-09-06 06:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,84,6.0032,11,189,200,보통
2012-09-06 07:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,84,7.0015,21,461,482,
2012-09-06 08:00:00,가을,예,아니오,비,28.70 도,33.34 도,79,0.0,24,622,646,
2012-09-06 09:00:00,가을,예,아니오,비,27.06 도,29.55 도,94,8.9981,8,115,123,적음
2012-09-06 10:00:00,가을,예,아니오,비,27.06 도,29.55 도,94,8.9981,9,40,49,매우적음
2012-09-06 11:00:00,가을,예,아니오,비,28.70 도,33.34 도,84,11.0014,10,52,62,적음
2012-09-06 12:00:00,가을,예,아니오,흐림,29.52 도,34.85 도,79,15.0013,11,126,137,적음
2012-09-06 13:00:00,가을,예,아니오,흐림,29.52 도,34.85 도,79,7.0015,39,152,191,보통
2012-09-06 14:00:00,가을,예,아니오,맑음,30.34 도,35.60 도,74,6.0032,38,178,216,보통
2012-09-06 15:00:00,가을,예,아니오,맑음,30.34 도,34.85 도,66,12.998,42,228,270,많음
2012-09-06 16:00:00,가을,예,아니오,맑음,30.34 도,34.85 도,70,15.0013,42,374,416,
2012-09-06 17:00:00,가을,예,아니오,맑음,30.34 도,34.85 도,70,16.9979,67,741,808,
2012-09-06 18:00:00,가을,예,아니오,맑음,29.52 도,34.09 도,70,16.9979,74,761,835,
2012-09-06 19:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,74,16.9979,54,504,558,
2012-09-06 20:00:00,가을,예,아니오,맑음,27.06 도,30.30 도,78,15.0013,50,356,406,
2012-09-06 21:00:00,가을,예,아니오,맑음,26.24 도,28.79 도,89,11.0014,32,240,272,많음
2012-09-06 22:00:00,가을,예,아니오,맑음,26.24 도,28.79 도,89,11.0014,24,193,217,보통
2012-09-06 23:00:00,가을,예,아니오,맑음,26.24 도,28.79 도,89,11.0014,19,150,169,보통
2012-09-07 00:00:00,가을,예,아니오,맑음,26.24 도,28.79 도,89,8.9981,17,79,96,적음
2012-09-07 01:00:00,가을,예,아니오,맑음,25.42 도,28.03 도,88,7.0015,10,19,29,매우적음
2012-09-07 02:00:00,가을,예,아니오,맑음,25.42 도,28.79 도,83,6.0032,1,10,11,매우적음
2012-09-07 03:00:00,가을,예,아니오,맑음,25.42 도,28.79 도,83,6.0032,0,9,9,매우적음
2012-09-07 04:00:00,가을,예,아니오,맑음,25.42 도,28.03 도,88,0.0,1,7,8,매우적음
2012-09-07 05:00:00,가을,예,아니오,맑음,25.42 도,28.03 도,88,0.0,1,39,40,매우적음
2012-09-07 06:00:00,가을,예,아니오,맑음,25.42 도,28.03 도,88,7.0015,5,135,140,적음
2012-09-07 07:00:00,가을,예,아니오,맑음,26.24 도,28.79 도,89,7.0015,21,465,486,
2012-09-07 08:00:00,가을,예,아니오,맑음,27.06 도,30.30 도,83,7.0015,29,690,719,
2012-09-07 09:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,8.9981,33,311,344,매우많음
2012-09-07 10:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,74,8.9981,53,171,224,보통
2012-09-07 11:00:00,가을,예,아니오,맑음,31.16 도,35.60 도,62,8.9981,81,215,296,많음
2012-09-07 12:00:00,가을,예,아니오,맑음,31.98 도,37.12 도,59,11.0014,76,247,323,매우많음
2012-09-07 13:00:00,가을,예,아니오,맑음,32.80 도,38.63 도,59,16.9979,71,283,354,
2012-09-07 14:00:00,가을,예,아니오,맑음,32.80 도,38.63 도,59,16.9979,66,187,253,많음
2012-09-07 15:00:00,가을,예,아니오,맑음,32.80 도,37.88 도,55,16.9979,66,265,331,매우많음
2012-09-07 16:00:00,가을,예,아니오,맑음,32.80 도,37.88 도,55,19.0012,75,395,470,
2012-09-07 17:00:00,가을,예,아니오,맑음,31.98 도,37.12 도,59,22.0028,88,684,772,
2012-09-07 18:00:00,가을,예,아니오,맑음,31.16 도,35.60 도,62,19.9995,95,697,792,
2012-09-07 19:00:00,가을,예,아니오,맑음,30.34 도,34.09 도,62,19.0012,70,498,568,
2012-09-07 20:00:00,가을,예,아니오,맑음,29.52 도,34.09 도,66,15.0013,51,340,391,
2012-09-07 21:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,74,11.0014,55,246,301,매우많음
2012-09-07 22:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,74,15.0013,52,247,299,많음
2012-09-07 23:00:00,가을,예,아니오,맑음,27.06 도,29.55 도,89,16.9979,28,220,248,보통
2012-09-08 00:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,16.9979,20,130,150,적음
2012-09-08 01:00:00,가을,예,예,흐림,27.06 도,29.55 도,89,19.0012,10,107,117,적음
2012-09-08 02:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,22.0028,9,68,77,적음
2012-09-08 03:00:00,가을,예,예,흐림,27.06 도,29.55 도,89,15.0013,3,40,43,매우적음
2012-09-08 04:00:00,가을,예,예,흐림,27.06 도,29.55 도,94,15.0013,3,8,11,매우적음
2012-09-08 05:00:00,가을,예,예,흐림,27.06 도,29.55 도,94,16.9979,2,13,15,매우적음
2012-09-08 06:00:00,가을,예,예,흐림,27.06 도,29.55 도,89,19.0012,8,26,34,매우적음
2012-09-08 07:00:00,가을,예,예,맑음,27.06 도,29.55 도,89,19.0012,11,71,82,적음
2012-09-08 08:00:00,가을,예,예,맑음,28.70 도,33.34 도,79,22.0028,33,197,230,보통
2012-09-08 09:00:00,가을,예,예,맑음,28.70 도,33.34 도,74,26.0027,87,261,348,매우많음
2012-09-08 10:00:00,가을,예,예,맑음,30.34 도,34.85 도,70,26.0027,100,322,422,
2012-09-08 11:00:00,가을,예,예,맑음,31.16 도,35.60 도,62,30.0026,173,405,578,
2012-09-08 12:00:00,가을,예,예,맑음,32.80 도,37.88 도,55,32.9975,220,474,694,
2012-09-08 13:00:00,가을,예,예,맑음,33.62 도,38.63 도,52,35.0008,233,435,668,
2012-09-08 14:00:00,가을,예,예,맑음,33.62 도,38.63 도,52,30.0026,260,366,626,
2012-09-08 15:00:00,가을,예,예,비,22.96 도,26.52 도,88,16.9979,175,337,512,
2012-09-08 16:00:00,가을,예,예,비,22.96 도,26.52 도,88,12.998,19,95,114,적음
2012-09-08 17:00:00,가을,예,예,비,23.78 도,27.27 도,83,12.998,52,119,171,보통
2012-09-08 18:00:00,가을,예,예,비,23.78 도,27.27 도,83,8.9981,27,140,167,보통
2012-09-08 19:00:00,가을,예,예,비,23.78 도,27.27 도,88,7.0015,28,187,215,보통
2012-09-08 20:00:00,가을,예,예,흐림,23.78 도,27.27 도,88,6.0032,28,166,194,보통
2012-09-08 21:00:00,가을,예,예,흐림,24.60 도,28.03 도,83,11.0014,26,155,181,보통
2012-09-08 22:00:00,가을,예,예,흐림,23.78 도,27.27 도,78,19.9995,18,176,194,보통
2012-09-08 23:00:00,가을,예,예,흐림,23.78 도,27.27 도,73,11.0014,12,121,133,적음
2012-09-09 00:00:00,가을,예,예,흐림,22.96 도,26.52 도,73,12.998,18,106,124,적음
2012-09-09 01:00:00,가을,예,예,맑음,22.96 도,26.52 도,73,15.0013,20,104,124,적음
2012-09-09 02:00:00,가을,예,예,맑음,22.14 도,25.76 도,77,19.0012,15,81,96,적음
2012-09-09 03:00:00,가을,예,예,맑음,22.14 도,25.76 도,73,15.0013,14,32,46,매우적음
2012-09-09 04:00:00,가을,예,예,맑음,21.32 도,25.00 도,77,16.9979,12,16,28,매우적음
2012-09-09 05:00:00,가을,예,예,맑음,21.32 도,25.00 도,77,12.998,16,39,55,적음
2012-09-09 06:00:00,가을,예,예,맑음,21.32 도,25.00 도,77,12.998,11,24,35,매우적음
2012-09-09 07:00:00,가을,예,예,맑음,22.14 도,25.76 도,73,11.0014,20,50,70,적음
2012-09-09 08:00:00,가을,예,예,맑음,23.78 도,27.27 도,68,15.0013,27,143,170,보통
2012-09-09 09:00:00,가을,예,예,맑음,25.42 도,30.30 도,61,16.9979,85,214,299,많음
2012-09-09 10:00:00,가을,예,예,맑음,26.24 도,31.06 도,57,19.9995,172,323,495,
2012-09-09 11:00:00,가을,예,예,맑음,27.06 도,31.06 도,47,16.9979,194,391,585,
2012-09-09 12:00:00,가을,예,예,맑음,27.06 도,31.06 도,47,0.0,247,510,757,
2012-09-09 13:00:00,가을,예,예,맑음,27.88 도,31.82 도,39,0.0,238,491,729,
2012-09-09 14:00:00,가을,예,예,맑음,29.52 도,32.58 도,30,19.0012,232,415,647,
2012-09-09 15:00:00,가을,예,예,맑음,29.52 도,32.58 도,32,16.9979,284,412,696,
2012-09-09 16:00:00,가을,예,예,맑음,27.88 도,31.82 도,36,19.0012,228,473,701,
2012-09-09 17:00:00,가을,예,예,맑음,28.70 도,31.82 도,37,16.9979,213,458,671,
2012-09-09 18:00:00,가을,예,예,맑음,27.06 도,31.06 도,36,16.9979,156,404,560,
2012-09-09 19:00:00,가을,예,예,맑음,27.06 도,31.06 도,36,16.9979,134,362,496,
